Subj_idx,Stimulus,Response,Confidence,RT_decConf,blocki,triali,keypress,coh_level,coherence,isCalibTrial,stairID,accTarget
6,2,1,2,0.3711531162261963,17,985,c,1,0.06604960397435526,0,NaN,NaN
6,1,2,1,0.43669605255126953,17,986,m,1,0.06604960397435526,0,NaN,NaN
6,1,2,1,0.3187119960784912,17,987,m,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.3757319450378418,17,988,m,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.29729294776916504,17,989,m,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.2151648998260498,17,990,c,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.14448904991149902,17,991,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.07108306884765625,17,992,c,2,0.12014101629533525,0,NaN,NaN
6,2,1,2,0.11423683166503906,17,993,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.452686071395874,17,994,m,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.21776604652404785,17,995,m,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.4521138668060303,17,996,c,4,0.1884985473947076,0,NaN,NaN
6,2,1,2,0.4732778072357178,17,997,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.36153411865234375,17,998,m,3,0.17423242861631524,0,NaN,NaN
6,2,1,2,0.24793195724487305,17,999,c,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.18236684799194336,17,1000,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.15542817115783691,17,1001,c,2,0.12014101629533525,0,NaN,NaN
6,1,1,2,0.09222197532653809,17,1002,c,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.13153600692749023,17,1003,c,5,0.20276466617309993,0,NaN,NaN
6,2,1,2,0.08809208869934082,17,1004,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.11826586723327637,17,1005,c,4,0.1884985473947076,0,NaN,NaN
6,1,2,1,0.352794885635376,17,1006,m,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.3111579418182373,17,1007,m,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.22321009635925293,17,1008,m,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.13749003410339355,17,1009,c,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.14313697814941406,17,1010,c,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.05379199981689453,17,1011,c,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.8147521018981934,17,1012,m,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.27589917182922363,17,1013,m,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.29456496238708496,17,1014,m,2,0.12014101629533525,0,NaN,NaN
6,2,2,1,0.2764890193939209,17,1015,m,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.2073500156402588,17,1016,c,3,0.17423242861631524,0,NaN,NaN
6,2,1,2,0.4074280261993408,17,1017,c,1,0.06604960397435526,0,NaN,NaN
6,2,1,2,0.19817900657653809,17,1018,c,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.285351037979126,17,1019,m,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.24913406372070312,17,1020,c,4,0.1884985473947076,0,NaN,NaN
6,2,2,1,0.22107410430908203,18,1021,m,2,0.12014101629533525,0,NaN,NaN
6,1,1,2,0.18326997756958008,18,1022,c,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.21242308616638184,18,1023,m,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.22968387603759766,18,1024,m,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.17705893516540527,18,1025,c,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.18090081214904785,18,1026,m,4,0.1884985473947076,0,NaN,NaN
6,2,2,1,0.36895298957824707,18,1027,m,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.1694631576538086,18,1028,c,1,0.06604960397435526,0,NaN,NaN
6,1,2,1,0.26833486557006836,18,1029,m,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.2459568977355957,18,1030,m,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.19651198387145996,18,1031,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.15571880340576172,18,1032,m,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.12441086769104004,18,1033,c,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.29598283767700195,18,1034,c,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.15786004066467285,18,1035,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.2786281108856201,18,1036,c,2,0.12014101629533525,0,NaN,NaN
6,1,2,1,0.545443058013916,18,1037,m,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.16533398628234863,18,1038,c,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.27117300033569336,18,1039,m,5,0.20276466617309993,0,NaN,NaN
6,2,1,2,0.11292600631713867,18,1040,c,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.379382848739624,18,1041,m,4,0.1884985473947076,0,NaN,NaN
6,1,1,2,0.3189878463745117,18,1042,c,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.19412589073181152,18,1043,m,1,0.06604960397435526,0,NaN,NaN
6,2,1,2,0.06522703170776367,18,1044,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.21436405181884766,18,1045,c,2,0.12014101629533525,0,NaN,NaN
6,1,1,2,0.2736799716949463,18,1046,c,1,0.06604960397435526,0,NaN,NaN
6,1,2,1,0.38152098655700684,18,1047,m,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.21024084091186523,18,1048,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.16565990447998047,18,1049,c,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.12053489685058594,18,1050,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.24507999420166016,18,1051,m,3,0.17423242861631524,0,NaN,NaN
6,1,2,1,0.2447340488433838,18,1052,m,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.2763030529022217,18,1053,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.12897205352783203,18,1054,c,5,0.20276466617309993,0,NaN,NaN
6,2,1,2,0.19883298873901367,18,1055,c,3,0.17423242861631524,0,NaN,NaN
6,2,1,2,0.4559609889984131,18,1056,c,4,0.1884985473947076,0,NaN,NaN
6,1,1,2,0.25626516342163086,18,1057,c,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.3699629306793213,18,1058,m,3,0.17423242861631524,0,NaN,NaN
6,2,1,2,0.2525808811187744,18,1059,c,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.21211481094360352,18,1060,c,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.26936793327331543,18,1061,m,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.24608516693115234,18,1062,c,4,0.1884985473947076,0,NaN,NaN
6,2,2,1,0.23655200004577637,18,1063,m,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.08102202415466309,18,1064,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.29407310485839844,18,1065,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.12413597106933594,18,1066,m,5,0.20276466617309993,0,NaN,NaN
6,1,2,1,0.207597017288208,18,1067,m,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.21571993827819824,18,1068,m,2,0.12014101629533525,0,NaN,NaN
6,1,1,2,0.30501794815063477,18,1069,c,4,0.1884985473947076,0,NaN,NaN
6,1,2,1,0.5920069217681885,18,1070,m,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.25129079818725586,18,1071,m,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.441882848739624,18,1072,m,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.32590508460998535,18,1073,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.2239699363708496,18,1074,m,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.5152068138122559,18,1075,m,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.32306981086730957,18,1076,m,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.28516197204589844,18,1077,c,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.2330009937286377,18,1078,m,2,0.12014101629533525,0,NaN,NaN
6,1,1,2,0.11742210388183594,18,1079,c,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.39193201065063477,18,1080,c,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.22031617164611816,19,1081,m,5,0.20276466617309993,0,NaN,NaN
6,2,2,2,0.5025999546051025,19,1082,comma,3,0.17423242861631524,0,NaN,NaN
6,1,1,3,0.25216007232666016,19,1083,x,1,0.06604960397435526,0,NaN,NaN
6,1,1,3,0.41172003746032715,19,1084,x,3,0.17423242861631524,0,NaN,NaN
6,1,1,3,0.29155802726745605,19,1085,x,4,0.1884985473947076,0,NaN,NaN
6,2,2,2,0.240509033203125,19,1086,comma,1,0.06604960397435526,0,NaN,NaN
6,1,1,3,0.17394804954528809,19,1087,x,1,0.06604960397435526,0,NaN,NaN
6,2,2,2,0.05688595771789551,19,1088,comma,3,0.17423242861631524,0,NaN,NaN
6,1,1,3,0.290830135345459,19,1089,x,2,0.12014101629533525,0,NaN,NaN
6,1,1,3,0.21572089195251465,19,1090,x,5,0.20276466617309993,0,NaN,NaN
6,1,1,3,0.11300420761108398,19,1091,x,5,0.20276466617309993,0,NaN,NaN
6,2,2,2,0.16342806816101074,19,1092,comma,3,0.17423242861631524,0,NaN,NaN
6,1,1,3,0.10134601593017578,19,1093,x,4,0.1884985473947076,0,NaN,NaN
6,1,2,2,0.2855648994445801,19,1094,comma,1,0.06604960397435526,0,NaN,NaN
6,2,1,3,0.25745606422424316,19,1095,x,3,0.17423242861631524,0,NaN,NaN
6,1,1,3,0.249068021774292,19,1096,x,1,0.06604960397435526,0,NaN,NaN
6,1,2,1,0.4315629005432129,19,1097,m,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.4175069332122803,19,1098,c,3,0.17423242861631524,0,NaN,NaN
6,1,2,1,0.26638197898864746,19,1099,m,2,0.12014101629533525,0,NaN,NaN
6,2,2,1,0.276029109954834,19,1100,m,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.16687393188476562,19,1101,c,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.192734956741333,19,1102,m,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.06279897689819336,19,1103,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.11277508735656738,19,1104,m,3,0.17423242861631524,0,NaN,NaN
6,2,1,2,0.0032901763916015625,19,1105,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.37281298637390137,19,1106,m,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.4543149471282959,19,1107,m,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.32451796531677246,19,1108,m,1,0.06604960397435526,0,NaN,NaN
6,2,1,2,0.25353097915649414,19,1109,c,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.1810901165008545,19,1110,c,3,0.17423242861631524,0,NaN,NaN
6,2,1,2,0.1610879898071289,19,1111,c,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.3789398670196533,19,1112,m,3,0.17423242861631524,0,NaN,NaN
6,1,2,1,0.39759182929992676,19,1113,m,2,0.12014101629533525,0,NaN,NaN
6,2,2,1,0.28326988220214844,19,1114,m,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.223038911819458,19,1115,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.2573981285095215,19,1116,c,4,0.1884985473947076,0,NaN,NaN
6,1,1,2,0.24203801155090332,19,1117,c,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.22347617149353027,19,1118,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.24294805526733398,19,1119,m,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.19240593910217285,19,1120,c,4,0.1884985473947076,0,NaN,NaN
6,1,2,1,0.1663799285888672,19,1121,m,1,0.06604960397435526,0,NaN,NaN
6,2,1,2,0.2802469730377197,19,1122,c,1,0.06604960397435526,0,NaN,NaN
6,2,1,2,0.21204018592834473,19,1123,c,3,0.17423242861631524,0,NaN,NaN
6,1,2,1,0.14921092987060547,19,1124,m,2,0.12014101629533525,0,NaN,NaN
6,1,1,2,0.045094966888427734,19,1125,c,1,0.06604960397435526,0,NaN,NaN
6,2,2,1,0.06894302368164062,19,1126,m,3,0.17423242861631524,0,NaN,NaN
6,2,1,2,0.016006946563720703,19,1127,c,5,0.20276466617309993,0,NaN,NaN
6,2,2,1,0.059710025787353516,19,1128,m,3,0.17423242861631524,0,NaN,NaN
6,2,1,2,0.7657730579376221,19,1129,c,1,0.06604960397435526,0,NaN,NaN
6,1,2,1,0.1953740119934082,19,1130,m,3,0.17423242861631524,0,NaN,NaN
6,2,2,1,0.2585868835449219,19,1131,m,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.1791858673095703,19,1132,c,5,0.20276466617309993,0,NaN,NaN
6,2,1,2,0.41511106491088867,19,1133,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.3179922103881836,19,1134,c,5,0.20276466617309993,0,NaN,NaN
6,1,1,2,0.2870349884033203,19,1135,c,3,0.17423242861631524,0,NaN,NaN
6,1,1,2,0.2118980884552002,19,1136,c,4,0.1884985473947076,0,NaN,NaN
6,1,1,2,0.14113497734069824,19,1137,c,2,0.12014101629533525,0,NaN,NaN
6,2,1,2,0.21980500221252441,19,1138,c,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.22207999229431152,19,1139,c,1,0.06604960397435526,0,NaN,NaN
6,1,1,2,0.47240614891052246,19,1140,c,3,0.17423242861631524,0,NaN,NaN
6,1,2,2,0.5375559329986572,20,1141,comma,5,0.20276466617309993,0,NaN,NaN
6,1,1,3,0.09886312484741211,20,1142,x,3,0.17423242861631524,0,NaN,NaN
6,2,2,2,0.14065003395080566,20,1143,comma,4,0.1884985473947076,0,NaN,NaN
6,2,1,3,0.16338205337524414,20,1144,x,1,0.06604960397435526,0,NaN,NaN
6,1,1,3,0.35723876953125,20,1145,x,3,0.17423242861631524,0,NaN,NaN
6,1,2,2,0.2046680450439453,20,1146,comma,5,0.20276466617309993,0,NaN,NaN
6,1,1,3,0.18084383010864258,20,1147,x,5,0.20276466617309993,0,NaN,NaN
6,1,2,2,0.19281983375549316,20,1148,comma,3,0.17423242861631524,0,NaN,NaN
6,1,1,3,0.18123507499694824,20,1149,x,1,0.06604960397435526,0,NaN,NaN
6,2,1,3,0.20392394065856934,20,1150,x,1,0.06604960397435526,0,NaN,NaN
6,2,2,2,0.21207690238952637,20,1151,comma,3,0.17423242861631524,0,NaN,NaN
6,1,1,3,0.10146594047546387,20,1152,x,2,0.12014101629533525,0,NaN,NaN
6,2,2,2,0.10970807075500488,20,1153,comma,4,0.1884985473947076,0,NaN,NaN
6,2,1,3,0.05403304100036621,20,1154,x,1,0.06604960397435526,0,NaN,NaN
